CCTV,#genre#
深圳众创TV,http://192.168.31.155:4022/udp/239.77.1.247:5146
深圳移动电视,http://192.168.31.155:4022/udp/239.77.1.175:5146
深圳宜和购物,http://192.168.31.155:4022/udp/239.77.1.87:5146
深圳宜和购物,http://192.168.31.155:4022/udp/239.77.1.39:5146


体育,#genre#
CCTV-5,http://192.168.31.155:4022/udp/239.77.0.170:5146
CCTV-5,http://192.168.31.155:4022/udp/239.77.0.34:5146
CCTV-5+,http://192.168.31.155:4022/udp/239.77.0.87:5146
CCTV-5+,http://192.168.31.155:4022/udp/239.77.1.31:5146
CCTV-5+,http://192.168.31.155:4022/udp/239.77.1.147:5146
CCTV-5+,http://192.168.31.155:4022/udp/239.77.1.146:5146
深圳体育健康,http://192.168.31.155:4022/udp/239.77.1.128:5146
深圳体育健康,http://192.168.31.155:4022/udp/239.77.1.140:5146
深圳体育健康,http://192.168.31.155:4022/udp/239.77.1.8:5146
广东体育,http://192.168.31.155:4022/udp/239.77.0.168:5146
广东体育,http://192.168.31.155:4022/udp/239.77.0.112:5146
广东体育,http://192.168.31.155:4022/udp/239.77.0.6:5146
广东体育-深圳,http://192.168.31.155:4022/udp/239.77.1.97:5146
爱体育,http://192.168.31.155:4022/udp/239.77.0.108:5146
爱体育,http://192.168.31.155:4022/udp/239.77.1.77:5146
爱体育高清,http://192.168.31.155:4022/udp/239.77.0.176:5146
爱体育高清,http://192.168.31.155:4022/udp/239.77.1.116:5146
风云足球,http://192.168.31.155:4022/udp/239.253.43.20:5146
风云足球,http://192.168.31.155:4022/udp/239.253.43.14:5146
央视台球,http://192.168.31.155:4022/udp/239.253.43.21:5146
央视台球,http://192.168.31.155:4022/udp/239.253.43.11:5146
高尔夫网球,http://192.168.31.155:4022/udp/239.253.43.22:5146
高尔夫网球,http://192.168.31.155:4022/udp/239.253.43.12:5146


IPTV,#genre#
CHC高清电影,http://192.168.31.155:4022/udp/239.77.0.27:5146
山东教育,http://192.168.31.155:4022/udp/239.77.0.83:5146
山东教育,http://192.168.31.155:4022/udp/239.77.1.35:5146
财富天下,http://192.168.31.155:4022/udp/239.77.0.113:5146
财富天下,http://192.168.31.155:4022/udp/239.77.1.81:5146
中国交通,http://192.168.31.155:4022/udp/239.77.1.249:5146
中国天气,http://192.168.31.155:4022/udp/239.77.1.143:5146
茶频道,http://192.168.31.155:4022/udp/239.77.0.15:5146
茶频道,http://192.168.31.155:4022/udp/239.77.1.207:5146
快乐垂钓,http://192.168.31.155:4022/udp/239.77.0.145:5146
快乐垂钓,http://192.168.31.155:4022/udp/239.77.1.119:5146
金鹰纪实,http://192.168.31.155:4022/udp/239.77.1.217:5146
金鹰纪实,http://192.168.31.155:4022/udp/239.77.0.160:5146
上海纪实,http://192.168.31.155:4022/udp/239.77.1.216:5146
上海纪实,http://192.168.31.155:4022/udp/239.77.0.147:5146
环球奇观,http://192.168.31.155:4022/udp/239.77.1.198:5146
书画频道,http://192.168.31.155:4022/udp/239.77.1.115:5146
优优宝贝,http://192.168.31.155:4022/udp/239.77.1.193:5146
优优宝贝,http://192.168.31.155:4022/udp/239.253.43.39:5146
中华特产,http://192.168.31.155:4022/udp/239.77.1.204:5146
四海钓鱼,http://192.168.31.155:4022/udp/239.77.1.137:5146
环球旅游,http://192.168.31.155:4022/udp/239.77.1.202:5146
生态环境,http://192.168.31.155:4022/udp/239.77.1.201:5146
生态环境,http://192.168.31.155:4022/udp/239.253.43.42:5146
车迷频道,http://192.168.31.155:4022/udp/239.77.1.203:5146
车迷频道,http://192.168.31.155:4022/udp/239.253.43.41:5146
求索纪录,http://192.168.31.155:4022/udp/239.77.0.21:5146
求索生活,http://192.168.31.155:4022/udp/239.77.0.153:5146
梨园频道,http://192.168.31.155:4022/udp/239.77.1.100:5146
武术世界,http://192.168.31.155:4022/udp/239.77.1.108:5146
文物宝库,http://192.168.31.155:4022/udp/239.77.1.120:5146
国学,http://192.168.31.155:4022/udp/239.77.0.226:5146
国学频道,http://192.168.31.155:4022/udp/239.77.1.105:5146
先锋乒羽,http://192.168.31.155:4022/udp/239.77.1.208:5146
汽摩,http://192.168.31.155:4022/udp/239.77.0.209:5146
汽摩,http://192.168.31.155:4022/udp/239.77.1.205:5146
天元围棋,http://192.168.31.155:4022/udp/239.253.43.98:5146
证券服务,http://192.168.31.155:4022/udp/239.77.1.135:5146
证券服务,http://192.168.31.155:4022/udp/239.253.43.58:5146
爱综艺,http://192.168.31.155:4022/udp/239.77.0.107:5146
爱综艺,http://192.168.31.155:4022/udp/239.77.1.78:5146
IPTV1,http://192.168.31.155:4022/udp/239.77.1.75:5146
IPTV2,http://192.168.31.155:4022/udp/239.77.1.63:5146
IPTV3,http://192.168.31.155:4022/udp/239.77.1.64:5146
IPTV4,http://192.168.31.155:4022/udp/239.77.1.56:5146
爱电影,http://192.168.31.155:4022/udp/239.77.0.103:5146
爱电影,http://192.168.31.155:4022/udp/239.77.1.138:5146
爱大剧,http://192.168.31.155:4022/udp/239.77.0.105:5146
爱大剧,http://192.168.31.155:4022/udp/239.77.1.82:5146
IPTV谍战剧场,http://192.168.31.155:4022/udp/239.77.0.99:5146
IPTV谍战剧场,http://192.168.31.155:4022/udp/239.77.1.83:5146
IPTV相声小品,http://192.168.31.155:4022/udp/239.77.0.100:5146
IPTV相声小品,http://192.168.31.155:4022/udp/239.77.1.84:5146
IPTV野外,http://192.168.31.155:4022/udp/239.77.0.101:5146
IPTV野外,http://192.168.31.155:4022/udp/239.77.1.85:5146
IPTV法治,http://192.168.31.155:4022/udp/239.77.0.102:5146
IPTV法治,http://192.168.31.155:4022/udp/239.77.1.86:5146
魅力时尚,http://192.168.31.155:4022/udp/239.77.0.110:5146
IPTV魅力时尚,http://192.168.31.155:4022/udp/239.77.1.88:5146
经典电影,http://192.168.31.155:4022/udp/239.77.0.104:5146
IPTV经典电影,http://192.168.31.155:4022/udp/239.77.1.89:5146
热播剧场,http://192.168.31.155:4022/udp/239.77.0.106:5146
IPTV热播剧场,http://192.168.31.155:4022/udp/239.77.1.90:5146
BesTVLive,http://192.168.31.155:4022/udp/239.253.43.118:5146
九屏同播,http://192.168.31.155:4022/udp/239.77.1.234:5146
广东IPTV广告,http://192.168.31.155:4022/udp/239.77.0.208:5146
广东IPTV广告,http://192.168.31.155:4022/udp/239.77.0.240:5146
广东IPTV广告,http://192.168.31.155:4022/udp/239.77.0.233:5146
广东IPTV广告,http://192.168.31.155:4022/udp/239.77.0.232:5146
广东IPTV广告,http://192.168.31.155:4022/udp/239.77.0.218:5146
百事通,http://192.168.31.155:4022/udp/239.253.43.115:5146
百事通,http://192.168.31.155:4022/udp/239.253.43.116:5146
百事通,http://192.168.31.155:4022/udp/239.253.43.117:5146
百事通,http://192.168.31.155:4022/udp/239.253.43.118:5146
百事通,http://192.168.31.155:4022/udp/239.253.43.119:5146
精选频道,http://192.168.31.155:4022/udp/239.77.0.186:5146


☸️晴天弯弯,#genre#
民视,mitv://generationnexxxt.com:19806/0ac2190d1ebe4f57bd56364720305aa8
台视,mitv://generationnexxxt.com:19806/917b3ef6557c4ea3b14a557e6a2f835d
大爱,mitv://generationnexxxt.com:19806/3abedea07d7e453cb484b39a9bc0e0d2
中视,mitv://generationnexxxt.com:19806/b2ece05186704f6a8cd054937cb7ced0
霹雳台湾台,mitv://generationnexxxt.com:19806/70530c6e325c4719a982487a2386426b
华视,mitv://generationnexxxt.com:19806/fa0a1057eae24d24902a0e2ac68443a7
公视,mitv://generationnexxxt.com:19806/9db2b7e450ed4be98a14e729fd65351b
好消息,mitv://generationnexxxt.com:19806/bb5fd66a406c443da5b6f1f465300dd0
原住民电视台,mitv://generationnexxxt.com:19806/b7720f5e83004ad38cb02ac8910dec77
客家电视台,mitv://generationnexxxt.com:19806/00b8f8aaf2b2421e91bf969740154cff
国家地理频道,mitv://generationnexxxt.com:19806/18fb37a66e9c4c07ade544dbfa1e40fb
探索频道,mitv://generationnexxxt.com:19806/bc37cbb919b541d5a4cdbd3e2b1e843d
TLC旅游生活,mitv://generationnexxxt.com:19806/82066e65d95a475f873749d4d4ac72e6
动物星球,mitv://generationnexxxt.com:19806/b7b74f4e11ae45be8ff921996d9a2efd
CN卡通频道,mitv://generationnexxxt.com:19806/3e44518c90724e668dfd24a742d9da8b
MOMO亲子台,mitv://generationnexxxt.com:19806/1c21cf65046f4465b7c45193889d6bbb
东森幼幼台,mitv://generationnexxxt.com:19806/4531ed6804384bb3967f315a5cc6bdcc
纬来综合台,mitv://generationnexxxt.com:19806/415dcfec4e4d4f2093baf8e0d0270ef9
八大第一台,mitv://generationnexxxt.com:19806/2e0c59b9684044e49eca6b19e9c7037e
八大综合台,mitv://generationnexxxt.com:19806/beea614886534a56858e936e00a57b78
三立台湾台,mitv://generationnexxxt.com:19806/9075b8b8b4ea45b1b55bc77da48cea29
三立都会台,mitv://generationnexxxt.com:19806/7210ce8e678547c09d5b833ff8995440
东森综合台,mitv://generationnexxxt.com:19806/aabafaa120764a609ffea70d01b40765
超视,mitv://generationnexxxt.com:19806/0b93b27728b9491584ffc4ab41885703
中天综合台,mitv://generationnexxxt.com:19806/4e3645f978b94d61b991e9449078da8a
中天娱乐台,mitv://generationnexxxt.com:19806/f7999fed0b7c407b8da7081e57549fd8
东森戏剧台,mitv://generationnexxxt.com:19806/7761a3adbe204a9fb09aeafcc88e260b
八大戏剧台,mitv://generationnexxxt.com:19806/f0ce2cb7697e4134a63edf1b540a272e
TVBS欢乐台,mitv://generationnexxxt.com:19806/1db7926958b04ae08b1d74b9bdb00e79
纬来戏剧台,mitv://generationnexxxt.com:19806/336b23feaf2a402bbd102b500852a84e
高点综合台,mitv://generationnexxxt.com:19806/ed5c11ecb35644b4a64fc26362378a19
BBC World News,mitv://generationnexxxt.com:19806/c15f2b05ec7a4dadb3dcec0a2176c2c3
CNBC,mitv://generationnexxxt.com:19806/b24b9d83ab9d4ddb9cbd80a2b42ca461
Bloomberg TV,mitv://generationnexxxt.com:19806/885bb543b9cb4bbeb5bcfe518fb90780
HITS,mitv://generationnexxxt.com:19806/a65416c2039f4644aeef10da853fb928
壹电视新闻台,mitv://generationnexxxt.com:19806/421e5f331f0649e18c37d1cd4708c7de
年代新闻,mitv://generationnexxxt.com:19806/2880285573b044f7a69767ad16da7648
东森新闻台,mitv://generationnexxxt.com:19806/bcf7aac300c142a7a0af43d1a45b623e
中天新闻台,mitv://generationnexxxt.com:19806/4ad5ceeb79674e638f27f240b23b03ac
民视新闻台,mitv://generationnexxxt.com:19806/8af20e7c83f243df90a5c4e32304d59f
三立新闻台,mitv://generationnexxxt.com:19806/a4f67e67559544f6955410aff4115ba3
TVBS新闻台,mitv://generationnexxxt.com:19806/22ac8543aad24388b4090707045a9964
TVBS,mitv://generationnexxxt.com:19806/5826bb680e00421998eec0b491c00526
东森财经新闻台,mitv://generationnexxxt.com:19806/57accb61dacd4ba5adf25f9187169830
非凡新闻台,mitv://generationnexxxt.com:19806/fab8bd52203345f59912e2ea4e66ad47
卫视电影台,mitv://generationnexxxt.com:19806/363597f21f2b416092d0cbd24291ee03
东森电影台,mitv://generationnexxxt.com:19806/08d96f93b06f487bb07ac5aa1e48f43f
纬来电影台,mitv://generationnexxxt.com:19806/179a570bfd4644de9bdb5c2dd47d9c07
龙祥电影,mitv://generationnexxxt.com:19806/dbaa79599484494ca56ab5495f443d76
HBO,mitv://generationnexxxt.com:19806/67719a49bd894557af291b46e8bb1cbc
东森洋片台,mitv://generationnexxxt.com:19806/a0d1c99afef04694a3fa07e8749bc542
AXN,mitv://generationnexxxt.com:19806/4026575896954281b85363c686e9035d
好莱坞电影台,mitv://generationnexxxt.com:19806/ab6304673cb14d8aa9afd7a93e9d8e5f
CINEMAX,mitv://generationnexxxt.com:19806/5396ffd136424e31bfe6b93b61a80229
纬来育乐台,mitv://generationnexxxt.com:19806/b2375b4e54aa4d738e0f814af6247d83
纬来体育台,mitv://generationnexxxt.com:19806/8ca2f8dafc034fde95c19b1ef551f008
ELEVEN体育1台,mitv://generationnexxxt.com:19806/9fe375079628430e91eae8731adbd7db
JET综合台,mitv://generationnexxxt.com:19806/7e893f9d83a54994b0d45af34252b3c3
国兴卫视,mitv://generationnexxxt.com:19806/76d3d899b4594af69b72a8d5f66e3def
STAR World,mitv://generationnexxxt.com:19806/340b989d42704e8a9c07f39fd891b94f
Z频道,mitv://generationnexxxt.com:19806/f957f05bdd364c7b882ade047889e40a
Animax,mitv://generationnexxxt.com:19806/efe0b83dcb404263974ea103202e0f8c
尼克儿童频道,mitv://generationnexxxt.com:19806/0b2150c143c845b4b55142112b148d57
八大娱乐台,mitv://generationnexxxt.com:19806/83479e9656674f75aff6b14992d18e1c
三立iNEWS,mitv://generationnexxxt.com:19806/f26ac88ccd57401399198f78545174de
龙华偶像,mitv://generationnexxxt.com:19806/f24b9b7b372f4192a58ee054a3e7c68c
tvN,mitv://generationnexxxt.com:19806/5653c9fb655842ee99b4590ff903efe7
France24,mitv://generationnexxxt.com:19806/72d5e1665d3e4b729ff9dbd4325e8694
非凡商业台,mitv://generationnexxxt.com:19806/6f85998591f440ee80d0b78fe7f38d96
公视3台,mitv://generationnexxxt.com:19806/92a52110f41a43cf87fb82ac8b51f3b4
大爱2台,mitv://generationnexxxt.com:19806/3a890779ddd34ee5b4e06e7dc925baeb
ELTV生活英语台,mitv://generationnexxxt.com:19806/b176c1d478fa4c23b8b178af780ba36a
靖洋卡通Nice Bingo,mitv://generationnexxxt.com:19806/070521b25b6c419ebb36307646f93d44
靖天卡通台,mitv://generationnexxxt.com:19806/49ce038c4194453da485059cc7c36239
Nick Jr.,mitv://generationnexxxt.com:19806/bae4b335cc9f4de18e4a7da0045c9c09
Mezzo Live,mitv://generationnexxxt.com:19806/645a442b63a1465081c1982e0e85ea91
CLASSICA 古典乐,mitv://generationnexxxt.com:19806/3f1ba1c7c6de4f95b8083b2da28d1d67
爱尔达体育1台(备),mitv://generationnexxxt.com:19806/e8641c308a2b464db198005e8fb4e0c9
爱尔达体育2台,mitv://generationnexxxt.com:19806/8d33dfa671c742cfa3097661928ba189
TRACE Sport Stars,mitv://generationnexxxt.com:19806/064d23eb90bd46beaae681a55844d110
博斯高球,mitv://generationnexxxt.com:19806/c78ea3ac79fc4466b4cf2622c9bcacab
博斯高球二台,mitv://generationnexxxt.com:19806/419bfe1e6c0b4dc0aa9c2c01f968b53c
博斯网球台,mitv://generationnexxxt.com:19806/40917e70a7d542c8a47a3ad6bf415d5b
博斯魅力网,mitv://generationnexxxt.com:19806/6cf60490b6984fc5b03b16358570e53a
博斯无限台,mitv://generationnexxxt.com:19806/00c0d3e300bf46c98ad71445ba2ad8f6
博斯无限二台,mitv://generationnexxxt.com:19806/4a694367b04e4a419552348d27d5fcf9
博斯运动,mitv://generationnexxxt.com:19806/24000c2756d5403fb64df963004de8cd
ELEVEN体育2台,mitv://generationnexxxt.com:19806/31b51cebbe724b0a9cd4d6716db0585b
智林体育台,mitv://generationnexxxt.com:19806/af13e15d2a494eb285ecb2a03bbc505b
博斯运动二台,mitv://generationnexxxt.com:19806/96d507ebf3404fcf88e4c5563e792285
HBO强档巨献,mitv://generationnexxxt.com:19806/83da6300d72d4ab799f16ac196be4e23
HBO原创巨献,mitv://generationnexxxt.com:19806/102231391fa7405dbffdb9e5e5b4bc59
国家地理高画质野生频道,mitv://generationnexxxt.com:19806/745a44966fde464a94ede6a5ae06ca45
BBC Earth,mitv://generationnexxxt.com:19806/d61d986d5c454f9cb79fed787af52f94
Discovery Asia,mitv://generationnexxxt.com:19806/be13eccf89f84f298cd9f1db8637a9c8
Discovery科学频道,mitv://generationnexxxt.com:19806/26c8927240704663b03165b84413709e
DMAX,mitv://generationnexxxt.com:19806/0d7ba79e9ed54004962a0dd71750278b
EVE,mitv://generationnexxxt.com:19806/235d7ccf98164eaf82bd1614a5dbb1ee
历史频道,mitv://generationnexxxt.com:19806/d4432812673948dcb9a1a2001c7d2f8e
罪案侦缉频道,mitv://generationnexxxt.com:19806/37e34565f0bd41c0ba02cf3c536824f6
BBC Lifestyle,mitv://generationnexxxt.com:19806/69c87a16cde3426e984b8e03ee4621b7
Lifetime,mitv://generationnexxxt.com:19806/8a2f1c86444a4e278547eae2c9dfbcbf
KLT-靖天国际台,mitv://generationnexxxt.com:19806/26e1a3dc913a46d09e3f5eaa80eccc8b
HGTV居家乐活频道,mitv://generationnexxxt.com:19806/da1a5a9b07e04fc1be629d6944af3f96
Love Nature,mitv://generationnexxxt.com:19806/385d3f0e2e06466b87a6dcb07e62e756
美食星球,mitv://generationnexxxt.com:19806/e5247d7beb0041c09984fd72c9b1e709
亚洲美食频道,mitv://generationnexxxt.com:19806/5aed806934fe40cda057cd359f3cd2f9
亚洲旅游台,mitv://generationnexxxt.com:19806/dfc04c3be9754dee9db433f1debc15cc
EYE TV旅游台,mitv://generationnexxxt.com:19806/a3919f398646408d8f2552e9a66f3c51
好消息2台,mitv://generationnexxxt.com:19806/e7df5b7def1b492486e8d3c4d97276dd
三立综合台,mitv://generationnexxxt.com:19806/38435c2dfd784e918f4055423a061b3b
靖天资讯台,mitv://generationnexxxt.com:19806/9601a01691cb43b4927315b452c5bf75
靖天综合台,mitv://generationnexxxt.com:19806/9dcf7b0517c748f9ab4c42b323477210
靖天育乐台,mitv://generationnexxxt.com:19806/4d0116867a5a4b11a4d2163329f13473
中视经典台,mitv://generationnexxxt.com:19806/f93cd640e9e94d1685c15af814f6fd3c
中视菁采台,mitv://generationnexxxt.com:19806/382878911e464e0082fe5db97e4d9a7e
TVBS精采台,mitv://generationnexxxt.com:19806/41d13dcc6860487dadffa73007ffe0b9
壹电视综合,mitv://generationnexxxt.com:19806/b7af404d89c448848e24fa39024808aa
纬来精采,mitv://generationnexxxt.com:19806/039c799cde484b359c7627c0a9f89f3e
ETtoday综合台,mitv://generationnexxxt.com:19806/c9b46e5016b24c76a48189153732ae25
民视第一台,mitv://generationnexxxt.com:19806/23a21fbc574846449738085994ca29b4
民视台湾台,mitv://generationnexxxt.com:19806/fe3ab9a7fe1c444aae906b26c2022c84
Nice TV靖天欢乐台,mitv://generationnexxxt.com:19806/27bc0fa4d85c4434af5cd3100d596842
八大优频道,mitv://generationnexxxt.com:19806/e782a49cc1ab4875859a5066ebbb6b4e
三立戏剧台,mitv://generationnexxxt.com:19806/2d65407363c349f88253522587cfb986
龙华戏剧,mitv://generationnexxxt.com:19806/a37731c2c8464362ae37423268a801c0
靖天戏剧台,mitv://generationnexxxt.com:19806/7fb2ffc5186a45b19a974977ca11e80b
靖洋戏剧台,mitv://generationnexxxt.com:19806/f5a32e33b8114889afa2454a6d7379b2
靖天日本台,mitv://generationnexxxt.com:19806/807906f10aec43a1b8fe52cd3725c9fa
i-Fun动漫台,mitv://generationnexxxt.com:19806/3562b6315ceb4edf9e9b5ca1b4aeb21c
韩国娱乐台,mitv://generationnexxxt.com:19806/d6d81ebbd7ec4c2e806e82914f74e9e6
星卫娱乐台,mitv://generationnexxxt.com:19806/5587b4c523c245c8aa0ebda2400cd007
ROCK 动作,mitv://generationnexxxt.com:19806/eed46468dafb417ebc1468c3f7d572aa
中视新闻台,mitv://generationnexxxt.com:19806/f8161520b3424344b65a921d9e10f8d6
寰宇新闻台,mitv://generationnexxxt.com:19806/63b6bb280e6b4a93afdcbc83d7b2ebc4
华视新闻,mitv://generationnexxxt.com:19806/f7cbf68d3e774480be959c20a0fcc07d
NHK新闻资讯台,mitv://generationnexxxt.com:19806/67cbf92adfef45859a7c90a6f832e878
美亚电影台HD,mitv://generationnexxxt.com:19806/1cf8c305ee8f45d5bfa1a54845b82aec
龙华电影,mitv://generationnexxxt.com:19806/d19bbc4074594cb4a1f24206c570b6c4
星卫HD电影台,mitv://generationnexxxt.com:19806/6eb71704afda4460b91b92b7b57d3ee0
靖天映画,mitv://generationnexxxt.com:19806/96bf7726dd3d49f2819397972443fa6f
靖天电影台,mitv://generationnexxxt.com:19806/54c6e8ced48043fc8090ba17e6b2e53e
WARNER TV,mitv://generationnexxxt.com:19806/994862602c414e67b78f95cbce9bb835
Star Movies HD,mitv://generationnexxxt.com:19806/b263a79468784f0b8f6df9f1c9ba3d51
AMC最爱电影,mitv://generationnexxxt.com:19806/ebc7e9398b194e8d9a118a896f9f706b
HBO Family,mitv://generationnexxxt.com:19806/9ed89ae339694517a4eaf027aa95b261
CatchPlay电影台,mitv://generationnexxxt.com:19806/14cf828cd330432383d2e0e9347a8125
CinemaWorld,mitv://generationnexxxt.com:19806/ee2420aeb5a34932b78ef0f3c6281a48
壹电视电影台,mitv://generationnexxxt.com:19806/acd845a42ac64a38bcfad31eda3d8467
采昌影剧台,mitv://generationnexxxt.com:19806/063af1af79774e4fab082d1b5950a00c
佛卫慈悲台,mitv://generationnexxxt.com:19806/25d930e01aad41ab9e8871406eccebfd
TechStorm,mitv://generationnexxxt.com:19806/9b9ae41772cf4b5f9e4aad9bd2c327fd
EYE TV戏剧台,mitv://generationnexxxt.com:19806/a74000df196e4fcab3b359946a5b41d8
台视新闻台,mitv://generationnexxxt.com:19806/6ed2c7fab3e041d08c879a646d1c4969
寰宇新闻台湾台,mitv://generationnexxxt.com:19806/c4d794b9ab6642d09fa4897d268802b1
台视财经台,mitv://generationnexxxt.com:19806/dbfbf704ee294c8f8c34e91392dbce2d
纬来日本,mitv://generationnexxxt.com:19806/72bf51f3ac574b27af58702af8b529eb
爱尔达影剧台,mitv://generationnexxxt.com:19806/b3df5d5769b641668063410c9dee44cb
民视(备),mitv://generationnexxxt.com:19806/d0224fb14ecd44ebae31881f537b2935
三立台湾台(备),mitv://generationnexxxt.com:19806/c7b6d7342a1d413e851c10530a9ac54d
影迷数位电影台,mitv://generationnexxxt.com:19806/002846a6a82c454484e0346c4f692415
卫视中文台,mitv://generationnexxxt.com:19806/2786c585c47148aeb6fcf8733106f6b2
爱尔达体育1台,mitv://generationnexxxt.com:19806/920b69788c064d0d808c36e1414e2115
爱尔达体育3台,mitv://generationnexxxt.com:19806/ba42a4ee8ecc4c7c819d267810822aa0
台视(备),mitv://generationnexxxt.com:19806/bcd46607b4b749c3b839d6ad77a61a3b
大爱(备),mitv://generationnexxxt.com:19806/afc08ae884874d6db9f625ad11332814
中视(备),mitv://generationnexxxt.com:19806/c9ad977cc75a4c98beb464ad1cbb526f
华视(备),mitv://generationnexxxt.com:19806/70e7bda8ff514c1b96487e18f6a422e3
东森新闻台(备),mitv://generationnexxxt.com:19806/5bc373e2c8ae4ff99f94a61169ac1114
镜新闻,mitv://generationnexxxt.com:19806/7b61a67fe20d4e8b902ecb16f9bddd2c
MTV,mitv://generationnexxxt.com:19806/2ed0a33ff4d04dd09674c72d3e4fefa7
东森购物1台,mitv://generationnexxxt.com:19806/cc1763d2988d4d9a9feaa5d38300f74d
东森购物2台,mitv://generationnexxxt.com:19806/1865397e58b244df9e912f1bbc56f4a3


☸️晴天港澳,#genre#
港台電視31,mitv://generationnexxxt.com:19806/56871f2d79e64911a50915ad523e11df
港台电视32,mitv://generationnexxxt.com:19806/ee42ed58b3fd49468725489390c8b03c
HOY TV,mitv://generationnexxxt.com:19806/9f4899628f6e416a9519fd9aedc74ebb
﻿翡翠台(备),mitv://generationnexxxt.com:19806/beebfc45ca26457d97f82bad8b6f9370
J2,mitv://generationnexxxt.com:19806/da4b3d6151c04d0bbf45f88a23332655
无线新闻台(备),mitv://generationnexxxt.com:19806/bf9ad0e1b08b46daa4501ebf5792685d
无线新闻台,mitv://generationnexxxt.com:19806/01908fd1ea0748d283eb5fe69cfb9bc2
无线财经体育资讯台,mitv://generationnexxxt.com:19806/3c78840e1d744df6b6576a52bc776146
ViuTVsix,mitv://generationnexxxt.com:19806/60fa5dc54fbd4b1ea29716ab3c13d17d
ViuTV,mitv://generationnexxxt.com:19806/6ce26c9884214bb6a91eaed07334b65b
凤凰中文台,mitv://generationnexxxt.com:19806/64e1ab2a000417167359b3ca0417008f	
凤凰资讯台,mitv://generationnexxxt.com:19806/39654d390d07457e812cb5ac9be5f89c
凤凰香港台,mitv://generationnexxxt.com:19806/7d8a94c4a2454ce084f91fbada99920e
TVB星河(粤),mitv://generationnexxxt.com:19806/8c81917b79d247f3a60857411973d9a5
澳门-MACAU,mitv://generationnexxxt.com:19806/30c2c7dcb5374f9cb2275c225a616b2c
澳门莲花,mitv://generationnexxxt.com:19806/5dcab76706f142dca2bb9f2fdd87bb53
now新闻台,mitv://generationnexxxt.com:19806/f6a1b448b0cc4ce9bfa78a3fd7b0cde3
HKC 18,mitv://generationnexxxt.com:19806/140377dc9e0848678d614d451d69af9e
戏曲台,mitv://generationnexxxt.com:19806/64e1e6030000081f743f926825ac558c
TVB娱乐新闻台,mitv://generationnexxxt.com:19806/86fe6741d7da4c59919680e5d9857450
翡翠台,mitv://generationnexxxt.com:19806/98e9ee2df41d4e8494cbe98e6746da57
千禧经典台,mitv://generationnexxxt.com:19806/82237250e487405d87030dd69457ddd8
Thrill,mitv://generationnexxxt.com:19806/33d786d620ab47dc82ff0bbfe750bb39
明珠台,mitv://generationnexxxt.com:19806/6e7235eea69b460189cb571a9aa61e40
香港国际财经台,mitv://generationnexxxt.com:19806/69820d40700c4fa8a7403a0952ad9c3d
18台,mitv://generationnexxxt.com:19806/3fb4bcf94b124e15961f49dcde926da9
now财经台,mitv://generationnexxxt.com:19806/c1e14a395ecb44a29b579f1539773408
美亚电影台(粤语),mitv://generationnexxxt.com:19806/d090012a4b8346c9a10dcebb48bded81
Hands Up,mitv://generationnexxxt.com:19806/e78b4e2900154414a93f2ccd57a18d04
粤语片台,mitv://generationnexxxt.com:19806/887df0bf0d8d492d95b9c2fdf6cc9694


☸️晴天海外,#genre#
亚洲剧台,mitv://generationnexxxt.com:19806/ddd1f7ef6ccc486eb861a1215115d7d2
功夫台,mitv://generationnexxxt.com:19806/4c3f27dd7eb44be289557ccfb7c410b3
HOY资讯台,mitv://generationnexxxt.com:19806/2acb391b878647149cd0b0402fca02a9
黄金翡翠台,mitv://generationnexxxt.com:19806/1b276d6ab88446f5924697a7baa12dfb
TV1,mitv://generationnexxxt.com:19806/6ed0226aee704cb6ba7b0faf1088407f
TV2,mitv://generationnexxxt.com:19806/69d668a50a2c4d55bc1adfbdf2f29bf7
TV3,mitv://generationnexxxt.com:19806/fa74ead583154a9692291aeb75eb5bb2
NTV7,mitv://generationnexxxt.com:19806/e8957c5d3f8845cb939db883be072101
八度空间,mitv://generationnexxxt.com:19806/2e2b2c26f8e54bbbb79581b30bb9816e
TV9,mitv://generationnexxxt.com:19806/c941b205cbac44c093ccb803f4a3e41a
Astro Oasis HD,mitv://generationnexxxt.com:19806/a95390cc70a94c80bbfdd92bbc4242a2
Astro Citra HD,mitv://generationnexxxt.com:19806/62384e6e37cc4794a98c563e0632b568
Al-Hijrah,mitv://generationnexxxt.com:19806/60bd24b215194e9da92d1351e8fd8d87
SUN TV,mitv://generationnexxxt.com:19806/3ed2665a56e145ddb274a80554eb9424
爱奇艺,mitv://generationnexxxt.com:19806/5aef0df8fc5b4e56b185158d8833951f
Astro小太阳,mitv://generationnexxxt.com:19806/42484e48715c4d92a6b98afa3e640f42
Astro AEC(备),mitv://generationnexxxt.com:19806/cd1cf3c664a44822898e14d8025f2fc1
Astro双星,mitv://generationnexxxt.com:19806/7203f95771fc422e91a0b1385d90918b
天映频道,mitv://generationnexxxt.com:19806/4b5e8ec28cf24208baa663599d6cc1f5
翡翠台(华丽台),mitv://generationnexxxt.com:19806/441f455bd3c04c628bf607b2e35f538e
Astro AOD HD 311,mitv://generationnexxxt.com:19806/9050c1d0fefc4576aa6339fc2f338385
中天亚洲台,mitv://generationnexxxt.com:19806/0ca9f16b087d4fe8bd97852c47a222b7
